# header 	Uncorrected len	N (%)	len	GC (%)
>GPLIN_000693700	1830	0.0	1830	0.577
>GPLIN_000693800	648	0.0	648	0.478
>GPLIN_000693900	546	0.0	546	0.588
>GPLIN_000694000	426	0.0	426	0.559
>GPLIN_000694100	840	0.0	840	0.537
>GPLIN_000694200	645	0.0	645	0.6
>GPLIN_000694300	981	0.0	981	0.624
>GPLIN_000694500	657	0.0	657	0.595
>GPLIN_000694600	426	0.0	426	0.559
>GPLIN_000694700	855	0.0	855	0.537
>GPLIN_001468400	249	0.0	249	0.514
>GPLIN_001468500	447	0.0	447	0.456
>GPLIN_001468600	426	0.0	426	0.439
>GPLIN_001468700	1062	0.0	1062	0.555
>GPLIN_001468800	276	0.0	276	0.486
>GPLIN_000694800	1410	0.0	1410	0.469
>GPLIN_000694900	1278	0.0	1278	0.527
>GPLIN_000695000	1533	0.0	1533	0.453
>GPLIN_000695100	213	0.0	213	0.516
>GPLIN_000695200	1980	0.0	1980	0.508
>GPLIN_000695300	2124	0.0	2124	0.509
>GPLIN_000695400	2880	0.0	2880	0.538
>GPLIN_000695500	1962	0.0	1962	0.509
>GPLIN_000695600	1437	0.0	1437	0.507
>GPLIN_000695700	1227	0.0	1227	0.532
>GPLIN_001468900	987	0.0	987	0.479
>GPLIN_001469000	675	0.0	675	0.459
>GPLIN_001469100	1881	0.0	1881	0.545
>GPLIN_001469200	417	0.0	417	0.556
>GPLIN_001469300	2355	0.0	2355	0.544
>GPLIN_001469400	1089	0.0	1089	0.539
>GPLIN_001469500	669	0.0	669	0.583
>GPLIN_001469600	579	0.0	579	0.454
>GPLIN_000695800	513	0.0	513	0.628
>GPLIN_000695900	6189	0.0	6189	0.472
>GPLIN_000696000	3651	0.0	3651	0.471
>GPLIN_000696100	207	0.0	207	0.565
>GPLIN_000696200	513	0.0	513	0.581
>GPLIN_000696300	1425	0.0	1425	0.403
>GPLIN_000696400	1380	0.0	1380	0.511
>GPLIN_000696500	1239	0.0	1239	0.533
>GPLIN_000696600	291	0.0	291	0.55
>GPLIN_000696700	453	0.0	453	0.55
>GPLIN_000696800	804	0.0	804	0.474
>GPLIN_000696900	210	0.0	210	0.524
>GPLIN_000697000	489	0.0	489	0.46
>GPLIN_000697100	378	0.0	378	0.571
>GPLIN_000697200	339	0.0	339	0.543
>GPLIN_000697300	465	0.0	465	0.525
>GPLIN_000697400	1131	0.0	1131	0.503
>GPLIN_000697500	648	0.0	648	0.468
>GPLIN_000697600	639	0.0	639	0.512
>GPLIN_000697700	2025	0.0	2025	0.477
>GPLIN_000697800	1134	0.0	1134	0.498
>GPLIN_000697900	1650	0.0	1650	0.496
>GPLIN_001469700	2532	0.0	2532	0.509
>GPLIN_001469800	471	0.0	471	0.423
>GPLIN_001469900	117	0.0	117	0.444
>GPLIN_001470000	951	0.0	951	0.542
>GPLIN_001470100	447	0.0	447	0.51
>GPLIN_000698000	684	0.00146	683	0.508
>GPLIN_000698100	1092	0.0	1092	0.422
>GPLIN_000698200	1017	0.0	1017	0.577
>GPLIN_000698300	819	0.0	819	0.49
>GPLIN_000698400	1920	0.0	1920	0.554
>GPLIN_000698500	2280	0.0	2280	0.439
>GPLIN_000698600	450	0.0	450	0.453
>GPLIN_000698700	1110	0.0	1110	0.498
>GPLIN_000698800	717	0.0	717	0.411
>GPLIN_000698900	525	0.0	525	0.453
>GPLIN_000699000	459	0.0	459	0.425
>GPLIN_000699100	261	0.0	261	0.54
>GPLIN_000699200	246	0.0	246	0.504
>GPLIN_000699300	363	0.0	363	0.496
>GPLIN_000699400	2049	0.0	2049	0.483
>GPLIN_000699500	2346	0.0	2346	0.488
>GPLIN_000699700	477	0.0	477	0.493
>GPLIN_001470200	360	0.0	360	0.553
>GPLIN_001470300	1671	0.0	1671	0.54
>GPLIN_001470400	432	0.0	432	0.505
>GPLIN_001470500	633	0.0	633	0.477
>GPLIN_001470600	2205	0.0	2205	0.514
>GPLIN_001470700	441	0.0	441	0.51
>GPLIN_001470800	2595	0.0	2595	0.561
>GPLIN_000128200	3756	0.0	3756	0.482
>GPLIN_000128300	450	0.0	450	0.449
>GPLIN_000128400	1323	0.0	1323	0.472
>GPLIN_000128500	513	0.0	513	0.596
>GPLIN_000128600	2721	0.0	2721	0.568
>GPLIN_000128700	1221	0.0	1221	0.418
>GPLIN_000128800	432	0.0	432	0.475
>GPLIN_000128900	531	0.0	531	0.469
>GPLIN_000129000	885	0.0	885	0.492
>GPLIN_000129100	1134	0.0	1134	0.479
>GPLIN_000129200	702	0.0	702	0.536
>GPLIN_000129300	537	0.0	537	0.46
>GPLIN_000129400	1047	0.0	1047	0.458
>GPLIN_000129500	858	0.0	858	0.538
>GPLIN_000129600	996	0.0	996	0.501
>GPLIN_000129700	1200	0.0	1200	0.507
>GPLIN_000129800	1752	0.0	1752	0.475
>GPLIN_000129900	342	0.0	342	0.523
>GPLIN_000130000	1536	0.0	1536	0.508
>GPLIN_000130100	300	0.0	300	0.537
>GPLIN_000130200	1080	0.0	1080	0.496
>GPLIN_000130300	3960	0.0	3960	0.571
>GPLIN_000130400	1629	0.0	1629	0.525
>GPLIN_000130500	765	0.0	765	0.583
>GPLIN_000130600	468	0.0	468	0.481
>GPLIN_000130700	2988	0.0	2988	0.522
>GPLIN_000130800	1578	0.0	1578	0.57
>GPLIN_000130900	3819	0.0	3819	0.588
>GPLIN_000131000	3141	0.0	3141	0.489
>GPLIN_000131100	2448	0.0	2448	0.455
>GPLIN_000131200	2565	0.0	2565	0.494
>GPLIN_000131300	2106	0.0	2106	0.565
>GPLIN_000131400	2343	0.0	2343	0.568
>GPLIN_000131500	1155	0.0	1155	0.546
>GPLIN_000131600	1482	0.0	1482	0.612
>GPLIN_000131700	1344	0.0	1344	0.525
>GPLIN_000131800	1158	0.0	1158	0.518
>GPLIN_000131900	2220	0.0	2220	0.498
>GPLIN_000132000	3576	0.0	3576	0.586
>GPLIN_000132100	2169	0.0	2169	0.528
>GPLIN_000132200	2994	0.0	2994	0.552
>GPLIN_000132300	318	0.0	318	0.503
>GPLIN_000132400	684	0.0	684	0.461
>GPLIN_000132500	663	0.0	663	0.44
>GPLIN_000132600	258	0.0	258	0.581
>GPLIN_000132700	357	0.0	357	0.485
>GPLIN_000132800	1002	0.0	1002	0.502
>GPLIN_000132900	606	0.0	606	0.426
>GPLIN_000133000	996	0.0	996	0.453
>GPLIN_000133100	516	0.0	516	0.469
>GPLIN_000133200	210	0.0	210	0.481
>GPLIN_000133300	477	0.0	477	0.482
>GPLIN_000133400	414	0.0	414	0.56
>GPLIN_000699800	489	0.0	489	0.476
>GPLIN_000699900	5130	0.0	5130	0.491
>GPLIN_000700000	489	0.0	489	0.47
>GPLIN_000700100	483	0.0	483	0.499
>GPLIN_000700200	264	0.0	264	0.504
>GPLIN_000700300	936	0.0	936	0.458
>GPLIN_000700400	1527	0.0	1527	0.426
>GPLIN_000700500	561	0.0	561	0.519
>GPLIN_000700600	240	0.0	240	0.458
>GPLIN_000700700	783	0.0	783	0.557
>GPLIN_001470900	1608	0.0	1608	0.571
>GPLIN_001471000	1734	0.0	1734	0.511
>GPLIN_001471100	198	0.0	198	0.419
>GPLIN_001471200	507	0.0	507	0.523
>GPLIN_001471300	1101	0.0	1101	0.468
>GPLIN_001471400	504	0.0	504	0.575
>GPLIN_001471500	588	0.0	588	0.463
>GPLIN_001471600	2061	0.0	2061	0.481
>GPLIN_000700800	852	0.0	852	0.585
>GPLIN_000700900	1461	0.0	1461	0.496
>GPLIN_000701000	756	0.0	756	0.525
>GPLIN_000701100	597	0.0	597	0.474
>GPLIN_000701200	1371	0.0	1371	0.54
>GPLIN_000701300	1719	0.0	1719	0.55
>GPLIN_000701400	1671	0.0	1671	0.494
>GPLIN_000701500	699	0.0	699	0.411
>GPLIN_000701600	567	0.0	567	0.51
>GPLIN_000701700	1038	0.0	1038	0.552
>GPLIN_000701800	1305	0.0	1305	0.494
>GPLIN_000701900	504	0.0	504	0.52
>GPLIN_000702000	3258	0.0	3258	0.52
>GPLIN_000702100	399	0.0	399	0.481
>GPLIN_000702200	351	0.0	351	0.479
>GPLIN_000702300	417	0.0	417	0.487
>GPLIN_000702400	5532	0.0	5532	0.561
>GPLIN_000702500	315	0.0	315	0.492
>GPLIN_000702600	933	0.0	933	0.518
>GPLIN_000702700	213	0.0	213	0.592
>GPLIN_000702800	963	0.0	963	0.637
>GPLIN_000702900	381	0.0	381	0.514
>GPLIN_000703000	1914	0.0	1914	0.496
>GPLIN_000703100	951	0.0	951	0.556
>GPLIN_000703200	2916	0.0	2916	0.564
>GPLIN_000703300	2274	0.0	2274	0.531
>GPLIN_000703400	366	0.0	366	0.481
>GPLIN_000703500	1266	0.0	1266	0.455
>GPLIN_000703600	915	0.0	915	0.525
>GPLIN_000703800	1632	0.0	1632	0.526
>GPLIN_000703900	513	0.0	513	0.497
>GPLIN_000704000	399	0.0	399	0.511
>GPLIN_000704100	1701	0.0	1701	0.543
>GPLIN_000704200	885	0.0	885	0.481
>GPLIN_000704300	1347	0.0	1347	0.553
>GPLIN_000704400	336	0.0	336	0.518
>GPLIN_000704500	270	0.0	270	0.53
>GPLIN_001471700	210	0.0	210	0.69
>GPLIN_001471800	1647	0.0	1647	0.648
>GPLIN_000704600	2835	0.0	2835	0.473
>GPLIN_000704700	1809	0.0	1809	0.5
>GPLIN_000704800	732	0.0	732	0.495
>GPLIN_000704900	3171	0.0	3171	0.549
>GPLIN_000705100	1224	0.0	1224	0.545
>GPLIN_000705200	1266	0.0	1266	0.503
>GPLIN_000705400	3711	0.0	3711	0.513
>GPLIN_000705500	2220	0.0	2220	0.509
>GPLIN_000705600	756	0.0	756	0.567
>GPLIN_000705700	1038	0.0	1038	0.48
>GPLIN_000705800	1602	0.0	1602	0.508
>GPLIN_000705900	924	0.0	924	0.459
>GPLIN_000706000	690	0.0	690	0.442
>GPLIN_000706100	1431	0.0	1431	0.523
>GPLIN_000706200	3072	0.0	3072	0.527
>GPLIN_000706300	354	0.0	354	0.466
>GPLIN_000706400	474	0.0	474	0.376
>GPLIN_000706500	504	0.0	504	0.478
>GPLIN_000706600	1431	0.0	1431	0.4
>GPLIN_000706700	537	0.0	537	0.374
>GPLIN_001471900	783	0.0	783	0.563
>GPLIN_000706800	69	0.0	69	0.42
>GPLIN_000706900	429	0.0	429	0.478
>GPLIN_000707000	1299	0.0	1299	0.525
>GPLIN_000707100	309	0.0	309	0.388
>GPLIN_000707200	681	0.0	681	0.377
>GPLIN_000707300	1566	0.0	1566	0.467
>GPLIN_000707400	1308	0.0	1308	0.459
>GPLIN_000707500	3828	0.0	3828	0.478
>GPLIN_000707600	1239	0.0	1239	0.421
>GPLIN_000707700	2919	0.0	2919	0.458
>GPLIN_000707800	564	0.0	564	0.441
>GPLIN_000707900	237	0.0	237	0.46
>GPLIN_000708000	336	0.0	336	0.479
>GPLIN_000708100	1935	0.0	1935	0.493
>GPLIN_000708200	933	0.0	933	0.494
>GPLIN_000708300	3981	0.0	3981	0.563
>GPLIN_000708400	1314	0.0	1314	0.521
>GPLIN_000708500	1365	0.0	1365	0.494
>GPLIN_000708600	600	0.0	600	0.52
>GPLIN_000708700	501	0.0	501	0.525
>GPLIN_000708800	1170	0.0	1170	0.497
>GPLIN_000708900	708	0.0	708	0.551
>GPLIN_000709000	1635	0.0	1635	0.522
>GPLIN_000709100	2775	0.0	2775	0.523
>GPLIN_000709200	963	0.0	963	0.614
>GPLIN_000709300	2283	0.0	2283	0.475
>GPLIN_000709400	1458	0.0	1458	0.474
>GPLIN_000709500	1473	0.0	1473	0.502
>GPLIN_000709600	1320	0.0	1320	0.513
>GPLIN_000709700	3552	0.0	3552	0.538
>GPLIN_000709800	1668	0.0	1668	0.487
>GPLIN_001472000	237	0.0	237	0.692
>GPLIN_001472100	465	0.0	465	0.462
>GPLIN_001472200	1005	0.0	1005	0.546
>GPLIN_001472300	339	0.0	339	0.513
>GPLIN_001472400	855	0.0	855	0.441
>GPLIN_001472500	237	0.0	237	0.608
>GPLIN_001472600	1302	0.0	1302	0.565
>GPLIN_001472700	474	0.0	474	0.553
>GPLIN_000709900	747	0.0	747	0.665
>GPLIN_000710000	222	0.0	222	0.459
>GPLIN_000710100	216	0.0	216	0.491
>GPLIN_000710200	579	0.0	579	0.487
>GPLIN_000710300	1128	0.0	1128	0.519
>GPLIN_000710400	624	0.0	624	0.51
>GPLIN_000710500	2727	0.000367	2726	0.506
>GPLIN_000710600	522	0.0	522	0.467
>GPLIN_000710700	1002	0.0	1002	0.429
>GPLIN_000710800	999	0.0	999	0.438
>GPLIN_000710900	1737	0.0	1737	0.511
>GPLIN_000711000	552	0.0	552	0.453
>GPLIN_000711100	2010	0.0	2010	0.503
>GPLIN_000711200	2340	0.0	2340	0.46
>GPLIN_000711300	627	0.0	627	0.501
>GPLIN_000711400	462	0.0	462	0.537
>GPLIN_000711500	2466	0.0	2466	0.501
>GPLIN_000711600	1269	0.0	1269	0.506
>GPLIN_000711700	936	0.0	936	0.554
>GPLIN_000711800	375	0.0	375	0.555
>GPLIN_000711900	837	0.0	837	0.559
>GPLIN_001472800	417	0.0	417	0.436
>GPLIN_001472900	1872	0.000534	1871	0.53
>GPLIN_001473000	297	0.0	297	0.451
>GPLIN_001473100	984	0.0	984	0.481
>GPLIN_001473200	1074	0.0	1074	0.481
>GPLIN_001473300	1017	0.0	1017	0.514
>GPLIN_000712000	1716	0.0	1716	0.478
>GPLIN_000712100	2604	0.0	2604	0.553
>GPLIN_000712200	855	0.0	855	0.54
>GPLIN_000712300	5622	0.0	5622	0.499
>GPLIN_000712400	336	0.0	336	0.482
>GPLIN_000712500	822	0.0	822	0.571
>GPLIN_000712600	1272	0.0	1272	0.52
>GPLIN_000712700	2187	0.0	2187	0.508
>GPLIN_000712800	378	0.0	378	0.479
>GPLIN_000712900	2256	0.0	2256	0.516
>GPLIN_000713000	1638	0.0	1638	0.526
>GPLIN_000713100	525	0.0	525	0.55
>GPLIN_000713200	630	0.0	630	0.546
>GPLIN_000713400	642	0.0	642	0.474
>GPLIN_000713500	486	0.0	486	0.444
>GPLIN_000713600	1044	0.0	1044	0.529
>GPLIN_000713700	243	0.0	243	0.477
>GPLIN_000713800	1629	0.0	1629	0.426
>GPLIN_000713900	3372	0.0	3372	0.461
>GPLIN_000714000	1116	0.0	1116	0.453
>GPLIN_000714100	1932	0.0	1932	0.537
>GPLIN_000714200	834	0.0	834	0.595
>GPLIN_000714300	1023	0.0	1023	0.509
>GPLIN_000714400	1410	0.0	1410	0.485
>GPLIN_000714500	930	0.0	930	0.496
>GPLIN_000714600	1170	0.0	1170	0.5
>GPLIN_001473400	732	0.0	732	0.475
>GPLIN_000714700	870	0.0	870	0.559
>GPLIN_000714800	1305	0.0	1305	0.542
>GPLIN_000714900	1455	0.0	1455	0.524
>GPLIN_000715000	2445	0.0	2445	0.541
>GPLIN_000715100	840	0.0	840	0.542
>GPLIN_000715200	291	0.0	291	0.533
>GPLIN_000715300	447	0.0	447	0.515
>GPLIN_000715400	1575	0.0	1575	0.497
>GPLIN_000715500	318	0.0	318	0.544
>GPLIN_000715600	744	0.0	744	0.543
>GPLIN_000715700	747	0.0	747	0.529
>GPLIN_000715800	264	0.0	264	0.473
>GPLIN_000715900	267	0.0	267	0.476
>GPLIN_000716000	747	0.0	747	0.533
>GPLIN_000716100	6618	0.0	6618	0.537
>GPLIN_000716200	1359	0.0	1359	0.557
>GPLIN_000716300	360	0.0	360	0.506
>GPLIN_000716400	708	0.0	708	0.556
>GPLIN_000716500	1332	0.0	1332	0.554
>GPLIN_000716600	390	0.0	390	0.567
>GPLIN_000716700	651	0.0	651	0.565
>GPLIN_000716800	1917	0.0	1917	0.53
>GPLIN_000716900	1713	0.0	1713	0.459
>GPLIN_000717000	993	0.0	993	0.491
>GPLIN_001473500	138	0.0	138	0.442
>GPLIN_001473600	861	0.0	861	0.54
>GPLIN_001473700	969	0.0	969	0.525
>GPLIN_001473800	342	0.0	342	0.503
>GPLIN_001473900	1311	0.0	1311	0.513
>GPLIN_001474000	654	0.0	654	0.526
>GPLIN_001474100	1698	0.0	1698	0.502
>GPLIN_001474200	1158	0.0	1158	0.493
>GPLIN_001474300	744	0.0	744	0.472
>GPLIN_001474400	1791	0.0	1791	0.505
>GPLIN_001474500	792	0.0	792	0.545
>GPLIN_000717100	609	0.0	609	0.562
>GPLIN_000717200	405	0.0	405	0.519
>GPLIN_000717300	1947	0.000514	1946	0.535
>GPLIN_000717400	3741	0.0	3741	0.567
>GPLIN_000717500	1035	0.0	1035	0.542
>GPLIN_000717600	435	0.0	435	0.497
>GPLIN_000717800	201	0.0	201	0.483
>GPLIN_000717900	1488	0.0	1488	0.592
>GPLIN_000718000	1266	0.0	1266	0.547
>GPLIN_000718100	741	0.0	741	0.495
>GPLIN_000718200	588	0.0	588	0.566
>GPLIN_000718300	1089	0.0	1089	0.564
>GPLIN_000718400	615	0.0	615	0.559
>GPLIN_000718500	1773	0.0	1773	0.54
>GPLIN_000718600	1002	0.0	1002	0.443
>GPLIN_000718700	351	0.0	351	0.473
>GPLIN_000718800	237	0.0	237	0.511
>GPLIN_000718900	798	0.0	798	0.494
>GPLIN_001474600	2769	0.0	2769	0.545
>GPLIN_001474700	228	0.0	228	0.461
>GPLIN_001474800	1431	0.0	1431	0.539
>GPLIN_001474900	336	0.0	336	0.47
>GPLIN_001475000	804	0.0	804	0.48
>GPLIN_001475100	666	0.0	666	0.404
>GPLIN_001475200	291	0.0	291	0.498
>GPLIN_001475300	501	0.0	501	0.467
>GPLIN_001475400	222	0.0	222	0.536
>GPLIN_001475500	516	0.0	516	0.471
>GPLIN_001475600	339	0.0	339	0.493
>GPLIN_001475700	213	0.0	213	0.484
>GPLIN_000719000	507	0.0	507	0.379
>GPLIN_000719100	297	0.0	297	0.451
>GPLIN_000719200	489	0.0	489	0.479
>GPLIN_000719300	303	0.0	303	0.38
>GPLIN_000719400	1842	0.0	1842	0.585
>GPLIN_000719500	1479	0.0	1479	0.577
>GPLIN_000719600	594	0.0	594	0.512
>GPLIN_000719700	2772	0.0	2772	0.529
>GPLIN_000719800	1392	0.0	1392	0.566
>GPLIN_000719900	387	0.0	387	0.525
>GPLIN_000720000	1524	0.0	1524	0.558
>GPLIN_000720100	1152	0.0	1152	0.565
>GPLIN_000720200	906	0.0	906	0.519
>GPLIN_000720400	567	0.0	567	0.54
>GPLIN_000720500	1758	0.0	1758	0.551
>GPLIN_000720600	804	0.0	804	0.567
>GPLIN_000720700	498	0.0	498	0.55
>GPLIN_000720800	1914	0.0	1914	0.568
>GPLIN_000720900	3384	0.0	3384	0.55
>GPLIN_000721000	1050	0.0	1050	0.527
>GPLIN_000721100	1284	0.0	1284	0.583
>GPLIN_000721200	4695	0.0	4695	0.528
>GPLIN_000721300	10263	0.0	10263	0.505
>GPLIN_000721500	897	0.0	897	0.526
>GPLIN_000721600	711	0.0	711	0.577
>GPLIN_000721700	918	0.0	918	0.541
>GPLIN_000721800	618	0.0	618	0.529
>GPLIN_000721900	1764	0.0	1764	0.531
>GPLIN_000722000	546	0.0	546	0.463
>GPLIN_000722100	645	0.0	645	0.541
>GPLIN_000722200	663	0.0	663	0.546
>GPLIN_001475800	1248	0.0	1248	0.579
>GPLIN_001475900	1710	0.0	1710	0.485
>GPLIN_001476000	3315	0.0	3315	0.558
>GPLIN_001476100	1278	0.0	1278	0.478
>GPLIN_001476200	99	0.0	99	0.556
>GPLIN_000722300	279	0.0	279	0.609
>GPLIN_000722400	426	0.0	426	0.364
>GPLIN_000722500	870	0.0	870	0.557
>GPLIN_000722600	990	0.0	990	0.523
>GPLIN_000722700	258	0.0	258	0.453
>GPLIN_000722800	906	0.0	906	0.458
>GPLIN_000722900	1041	0.0	1041	0.467
>GPLIN_000723000	354	0.0	354	0.424
>GPLIN_000723100	1326	0.0	1326	0.449
>GPLIN_000723200	1284	0.0	1284	0.471
>GPLIN_000723300	2076	0.0	2076	0.508
>GPLIN_000723400	900	0.0	900	0.637
>GPLIN_000723500	588	0.0	588	0.432
>GPLIN_000723600	927	0.0	927	0.505
>GPLIN_000723700	2190	0.0	2190	0.502
>GPLIN_000723800	447	0.0	447	0.532
>GPLIN_000723900	5961	0.0	5961	0.529
>GPLIN_000724000	372	0.0	372	0.462
>GPLIN_000724100	321	0.0	321	0.389
>GPLIN_000724200	603	0.0	603	0.496
>GPLIN_000724300	321	0.0	321	0.427
>GPLIN_001476300	507	0.0	507	0.497
>GPLIN_001476400	462	0.0	462	0.494
>GPLIN_001476500	1350	0.0	1350	0.541
>GPLIN_001476600	888	0.0	888	0.568
>GPLIN_001476700	327	0.0	327	0.315
>GPLIN_000133700	1470	0.0	1470	0.5
>GPLIN_000133900	6135	0.0	6135	0.492
>GPLIN_000134300	3798	0.0	3798	0.535
>GPLIN_000134400	492	0.0	492	0.573
>GPLIN_000134500	1416	0.0	1416	0.566
>GPLIN_000134600	3573	0.0	3573	0.547
>GPLIN_000134700	954	0.0	954	0.578
>GPLIN_000134800	957	0.0	957	0.543
>GPLIN_000134900	1332	0.000751	1331	0.541
>GPLIN_000135000	312	0.0	312	0.519
>GPLIN_000135100	432	0.0	432	0.444
>GPLIN_000135300	2565	0.0	2565	0.505
>GPLIN_000135400	1584	0.0	1584	0.583
>GPLIN_000135600	3831	0.0	3831	0.578
>GPLIN_000135700	618	0.0	618	0.544
>GPLIN_000136100	1329	0.0	1329	0.518
>GPLIN_000136200	216	0.0	216	0.472
>GPLIN_000136300	2127	0.0	2127	0.532
>GPLIN_000136400	3465	0.000289	3464	0.525
>GPLIN_000136500	744	0.0	744	0.536
>GPLIN_000136600	1914	0.0	1914	0.51
>GPLIN_000136800	1140	0.0	1140	0.521
>GPLIN_000136900	1557	0.0	1557	0.486
>GPLIN_000137000	1527	0.0	1527	0.499
>GPLIN_000137100	2472	0.0	2472	0.495
>GPLIN_000137200	621	0.0	621	0.535
>GPLIN_000137300	2205	0.0	2205	0.542
>GPLIN_000137400	456	0.0	456	0.577
>GPLIN_000137600	1557	0.0	1557	0.486
>GPLIN_000138000	1272	0.0	1272	0.583
>GPLIN_000138300	450	0.0	450	0.442
>GPLIN_000138500	1119	0.0	1119	0.467
>GPLIN_000138700	792	0.0	792	0.569
>GPLIN_000138800	963	0.0	963	0.609
>GPLIN_000138900	1443	0.0	1443	0.601
>GPLIN_000139000	657	0.0	657	0.601
>GPLIN_000139200	14163	0.0	14163	0.599
>GPLIN_000139300	1146	0.0	1146	0.503
>GPLIN_000139400	735	0.0	735	0.487
>GPLIN_000139500	543	0.0	543	0.475
>GPLIN_000139600	1416	0.0	1416	0.486
>GPLIN_000139700	261	0.0	261	0.575
>GPLIN_000139800	348	0.0	348	0.414
>GPLIN_000139900	1479	0.0	1479	0.382
>GPLIN_000140000	573	0.0	573	0.508
>GPLIN_000140100	1464	0.0	1464	0.463
>GPLIN_000140200	369	0.0	369	0.363
>GPLIN_000140300	2058	0.0	2058	0.56
>GPLIN_000140400	3213	0.0	3213	0.562
>GPLIN_000140500	1830	0.0	1830	0.521
>GPLIN_000140600	1722	0.0	1722	0.465
>GPLIN_000140700	1440	0.0	1440	0.472
>GPLIN_000140800	234	0.0	234	0.415
>GPLIN_000140900	834	0.0	834	0.465
>GPLIN_000141000	1260	0.0	1260	0.511
>GPLIN_000141100	588	0.0	588	0.568
>GPLIN_000141200	3297	0.0	3297	0.518
>GPLIN_000141300	1839	0.0	1839	0.532
>GPLIN_000724400	1023	0.0	1023	0.643
>GPLIN_000724500	888	0.0	888	0.578
>GPLIN_000724600	561	0.0	561	0.588
>GPLIN_000724700	1359	0.0	1359	0.55
>GPLIN_000724800	1026	0.0	1026	0.603
>GPLIN_000724900	1194	0.0	1194	0.551
>GPLIN_000725000	618	0.0	618	0.505
>GPLIN_000725100	219	0.0	219	0.425
>GPLIN_000725200	222	0.0	222	0.541
>GPLIN_000725300	1053	0.0	1053	0.514
>GPLIN_000725400	1419	0.0	1419	0.447
>GPLIN_000725500	393	0.0	393	0.463
>GPLIN_000725600	489	0.0	489	0.474
>GPLIN_000725700	294	0.0	294	0.531
>GPLIN_000725800	309	0.0	309	0.489
>GPLIN_000725900	3516	0.0	3516	0.529
>GPLIN_000726000	426	0.0	426	0.507
>GPLIN_000726100	609	0.0	609	0.496
>GPLIN_000726200	213	0.0	213	0.535
>GPLIN_000726300	324	0.0	324	0.534
>GPLIN_000726400	420	0.0	420	0.529
>GPLIN_000726500	1368	0.0	1368	0.549
>GPLIN_000726600	1875	0.0	1875	0.462
>GPLIN_000726800	1425	0.0	1425	0.507
>GPLIN_000726900	1557	0.0	1557	0.477
>GPLIN_000727000	636	0.0	636	0.484
>GPLIN_000727100	261	0.0	261	0.483
>GPLIN_000727200	555	0.0	555	0.515
>GPLIN_001476800	501	0.0	501	0.507
>GPLIN_001476900	627	0.0	627	0.526
>GPLIN_001477000	1623	0.0	1623	0.552
>GPLIN_001477100	1890	0.0	1890	0.539
>GPLIN_000727300	1788	0.0	1788	0.545
>GPLIN_000727400	303	0.0	303	0.574
>GPLIN_000727500	606	0.0	606	0.543
>GPLIN_000727600	1815	0.0	1815	0.499
>GPLIN_000727700	906	0.0	906	0.501
>GPLIN_000727800	1371	0.0	1371	0.539
>GPLIN_000727900	705	0.0	705	0.471
>GPLIN_000728000	987	0.0	987	0.485
>GPLIN_000728100	4083	0.0	4083	0.618
>GPLIN_000728200	912	0.0	912	0.573
>GPLIN_000728300	747	0.0	747	0.511
>GPLIN_000728400	831	0.0	831	0.592
>GPLIN_000728500	285	0.00351	284	0.447
>GPLIN_000728600	564	0.0	564	0.447
>GPLIN_000728700	1230	0.0	1230	0.49
>GPLIN_000728800	1125	0.0	1125	0.418
>GPLIN_000728900	747	0.0	747	0.404
>GPLIN_000729000	2736	0.0	2736	0.484
>GPLIN_000729100	1359	0.0	1359	0.57
>GPLIN_000729200	1038	0.0	1038	0.535
>GPLIN_000729300	219	0.0	219	0.543
>GPLIN_000729400	1326	0.0	1326	0.498
>GPLIN_000729500	1182	0.0	1182	0.578
>GPLIN_000729600	1374	0.0	1374	0.627
>GPLIN_000729700	1017	0.0	1017	0.514
>GPLIN_000729800	7737	0.0	7737	0.498
>GPLIN_000729900	2340	0.0	2340	0.514
>GPLIN_001477200	663	0.0	663	0.451
>GPLIN_001477300	834	0.0	834	0.475
>GPLIN_001477400	216	0.0	216	0.523
>GPLIN_001477500	894	0.0	894	0.575
>GPLIN_001477600	3939	0.0	3939	0.577
>GPLIN_001477700	486	0.0	486	0.519
>GPLIN_001477800	339	0.0	339	0.507
>GPLIN_000730000	1191	0.0	1191	0.447
>GPLIN_000730100	837	0.0	837	0.443
>GPLIN_000730200	297	0.0	297	0.357
>GPLIN_000730300	246	0.0	246	0.39
>GPLIN_000730400	303	0.0	303	0.564
>GPLIN_000730500	543	0.0221	531	0.505
>GPLIN_000730600	1548	0.0	1548	0.543
>GPLIN_000730700	1950	0.0	1950	0.528
>GPLIN_000730800	1677	0.0	1677	0.53
>GPLIN_000730900	1521	0.0	1521	0.44
>GPLIN_000731000	588	0.0	588	0.44
>GPLIN_000731100	357	0.0	357	0.42
>GPLIN_000731200	519	0.0	519	0.464
>GPLIN_000731300	357	0.0	357	0.42
>GPLIN_000731400	1152	0.0	1152	0.396
>GPLIN_000731500	1158	0.0	1158	0.511
>GPLIN_001477900	204	0.0	204	0.461
>GPLIN_001478000	822	0.0	822	0.504
>GPLIN_001478100	288	0.0	288	0.465
>GPLIN_001478200	942	0.0	942	0.516
>GPLIN_001478300	435	0.0	435	0.515
>GPLIN_001478400	696	0.0	696	0.407
>GPLIN_001478500	2571	0.0	2571	0.487
>GPLIN_000731600	1815	0.0	1815	0.492
>GPLIN_000731700	261	0.0	261	0.586
