# header 	Uncorrected len	N (%)	len	GC (%)
>pathogens_Gpal_scaffold_5921	1249	0.0	1249	0.408
>pathogens_Gpal_scaffold_6429	1186	0.00253	1183	0.396
>pathogens_Gpal_scaffold_5058	1393	0.0	1393	0.243
>pathogens_Gpal_scaffold_5016	1404	0.0	1404	0.467
>pathogens_Gpal_scaffold_325	114610	0.188	93067	0.423
>pathogens_Gpal_scaffold_8858	1008	0.0	1008	0.257
>pathogens_Gpal_scaffold_657	52971	0.111	47102	0.353
>pathogens_Gpal_scaffold_1914	7797	0.692	2402	0.294
>pathogens_Gpal_scaffold_249	134734	0.111	119754	0.349
>pathogens_Gpal_scaffold_9058	707	0.0	707	0.255
>pathogens_Gpal_scaffold_5185	1367	0.0	1367	0.358
>pathogens_Gpal_scaffold_5975	1241	0.0	1241	0.277
>pathogens_Gpal_scaffold_9041	725	0.0	725	0.527
>pathogens_Gpal_scaffold_2314	4703	0.387	2884	0.255
>pathogens_Gpal_scaffold_242	136395	0.115	120734	0.379
>pathogens_Gpal_scaffold_7764	1060	0.0	1060	0.416
>pathogens_Gpal_scaffold_6297	1200	0.0	1200	0.343
>pathogens_Gpal_scaffold_5454	1316	0.0	1316	0.364
>pathogens_Gpal_scaffold_8612	1017	0.0	1017	0.256
>pathogens_Gpal_scaffold_4452	1558	0.0	1558	0.338
>pathogens_Gpal_scaffold_6115	1227	0.0	1227	0.495
>pathogens_Gpal_scaffold_4661	1499	0.0	1499	0.354
>pathogens_Gpal_scaffold_1243	18722	0.0	18722	0.277
>pathogens_Gpal_scaffold_5768	1269	0.0	1269	0.331
>pathogens_Gpal_scaffold_1451	13617	0.309	9408	0.367
>pathogens_Gpal_scaffold_5990	1238	0.0	1238	0.248
>pathogens_Gpal_scaffold_1844	8193	0.677	2649	0.236
>pathogens_Gpal_scaffold_3011	2823	0.0	2823	0.255
>pathogens_Gpal_scaffold_3980	1769	0.0	1769	0.365
>pathogens_Gpal_scaffold_2947	2947	0.0	2947	0.256
>pathogens_Gpal_scaffold_6419	1187	0.0	1187	0.339
>pathogens_Gpal_scaffold_998	28254	0.0	28254	0.426
>pathogens_Gpal_scaffold_908	33355	0.189	27060	0.278
>pathogens_Gpal_scaffold_9155	547	0.0	547	0.428
>pathogens_Gpal_scaffold_307	119410	0.123	104746	0.368
>pathogens_Gpal_scaffold_6264	1204	0.0	1204	0.291
>pathogens_Gpal_scaffold_725	46504	0.419	27003	0.439
>pathogens_Gpal_scaffold_3100	2667	0.0	2667	0.272
>pathogens_Gpal_scaffold_3415	2235	0.0	2235	0.39
>pathogens_Gpal_scaffold_3026	2806	0.0	2806	0.272
>pathogens_Gpal_scaffold_6411	1188	0.0	1188	0.266
>pathogens_Gpal_scaffold_5696	1276	0.0	1276	0.415
>pathogens_Gpal_scaffold_1580	10816	9.25e-05	10815	0.274
>pathogens_Gpal_scaffold_940	31808	0.6	12725	0.307
>pathogens_Gpal_scaffold_7294	1105	0.0	1105	0.255
>pathogens_Gpal_scaffold_8571	1019	0.0	1019	0.37
>pathogens_Gpal_scaffold_4964	1416	0.0	1416	0.386
>pathogens_Gpal_scaffold_8838	1003	0.0	1003	0.26
>pathogens_Gpal_scaffold_2024	6762	0.0	6762	0.421
>pathogens_Gpal_scaffold_3659	1999	0.0	1999	0.367
>pathogens_Gpal_scaffold_2146	5687	0.000176	5686	0.426
>pathogens_Gpal_scaffold_8033	1051	0.0	1051	0.453
>pathogens_Gpal_scaffold_7097	1131	0.0	1131	0.379
>pathogens_Gpal_scaffold_4865	1444	0.0	1444	0.406
>pathogens_Gpal_scaffold_141	190300	0.133	164935	0.351
>pathogens_Gpal_scaffold_1848	8180	0.0	8180	0.291
>pathogens_Gpal_scaffold_2865	3128	0.0	3128	0.262
>pathogens_Gpal_scaffold_6660	1162	0.0	1162	0.426
>pathogens_Gpal_scaffold_1076	24819	0.546	11266	0.275
>pathogens_Gpal_scaffold_1226	19076	0.0406	18301	0.262
>pathogens_Gpal_scaffold_4731	1476	0.000678	1475	0.407
>pathogens_Gpal_scaffold_2731	3438	0.000291	3437	0.248
>pathogens_Gpal_scaffold_4921	1424	0.0	1424	0.289
>pathogens_Gpal_scaffold_3041	2778	0.0	2778	0.331
>pathogens_Gpal_scaffold_2095	6119	0.0	6119	0.354
>pathogens_Gpal_scaffold_2183	5367	0.0	5367	0.266
>pathogens_Gpal_scaffold_1446	13706	0.271	9996	0.373
>pathogens_Gpal_scaffold_1796	8518	0.149	7245	0.359
>pathogens_Gpal_scaffold_1946	7552	0.0	7552	0.251
>pathogens_Gpal_scaffold_9114	608	0.0	608	0.377
>pathogens_Gpal_scaffold_8382	1030	0.00874	1021	0.413
>pathogens_Gpal_scaffold_5560	1297	0.01	1284	0.403
>pathogens_Gpal_scaffold_6466	1183	0.0	1183	0.432
>pathogens_Gpal_scaffold_8520	1022	0.000978	1021	0.252
>pathogens_Gpal_scaffold_486	76751	0.483	39646	0.365
>pathogens_Gpal_scaffold_412	93190	0.191	75402	0.424
>pathogens_Gpal_scaffold_5968	1242	0.0	1242	0.262
>pathogens_Gpal_scaffold_3664	1998	0.0	1998	0.248
>pathogens_Gpal_scaffold_8804	1005	0.0	1005	0.558
>pathogens_Gpal_scaffold_7540	1085	0.0	1085	0.276
>pathogens_Gpal_scaffold_5709	1276	0.0	1276	0.369
>pathogens_Gpal_scaffold_7128	1119	0.0	1119	0.341
>pathogens_Gpal_scaffold_8457	1026	0.0	1026	0.335
>pathogens_Gpal_scaffold_2814	3243	0.222	2522	0.455
>pathogens_Gpal_scaffold_4038	1740	0.0	1740	0.282
>pathogens_Gpal_scaffold_2550	3876	0.0	3876	0.38
>pathogens_Gpal_scaffold_5196	1364	0.0022	1361	0.558
>pathogens_Gpal_scaffold_7904	1061	0.0	1061	0.309
>pathogens_Gpal_scaffold_4541	1535	0.0	1535	0.332
>pathogens_Gpal_scaffold_9080	675	0.0	675	0.409
>pathogens_Gpal_scaffold_3785	1898	0.0	1898	0.376
>pathogens_Gpal_scaffold_1439	13997	0.438	7868	0.412
>pathogens_Gpal_scaffold_2984	2879	0.0	2879	0.456
>pathogens_Gpal_scaffold_6866	1140	0.0	1140	0.356
>pathogens_Gpal_scaffold_6434	1186	0.00253	1183	0.383
>pathogens_Gpal_scaffold_1717	9173	0.0	9173	0.255
>pathogens_Gpal_scaffold_8576	1018	0.0	1018	0.337
>pathogens_Gpal_scaffold_7606	1083	0.0	1083	0.213
>pathogens_Gpal_scaffold_4039	1743	0.0	1743	0.427
>pathogens_Gpal_scaffold_7087	1123	0.00534	1117	0.364
>pathogens_Gpal_scaffold_6159	1225	0.0	1225	0.391
>pathogens_Gpal_scaffold_2932	2987	0.52	1433	0.427
>pathogens_Gpal_scaffold_4331	1602	0.0	1602	0.378
>pathogens_Gpal_scaffold_8578	1019	0.0	1019	0.395
>pathogens_Gpal_scaffold_4909	1426	0.0	1426	0.359
>pathogens_Gpal_scaffold_8947	915	0.0	915	0.399
>pathogens_Gpal_scaffold_2992	2871	0.0	2871	0.349
>pathogens_Gpal_scaffold_1270	18239	0.869	2398	0.284
>pathogens_Gpal_scaffold_3514	2136	0.0	2136	0.353
>pathogens_Gpal_scaffold_8386	1030	0.00291	1027	0.484
>pathogens_Gpal_scaffold_2803	3248	0.0	3248	0.263
>pathogens_Gpal_scaffold_9108	616	0.0	616	0.414
>pathogens_Gpal_scaffold_4345	1595	0.0	1595	0.352
>pathogens_Gpal_scaffold_3638	2017	0.0	2017	0.401
>pathogens_Gpal_scaffold_8063	1049	0.0	1049	0.247
>pathogens_Gpal_scaffold_7345	1101	0.0	1101	0.455
>pathogens_Gpal_scaffold_7651	1080	0.0	1080	0.394
>pathogens_Gpal_scaffold_3372	2279	0.0	2279	0.368
>pathogens_Gpal_scaffold_7109	1121	0.0	1121	0.443
>pathogens_Gpal_scaffold_504	74735	0.381	46251	0.389
>pathogens_Gpal_scaffold_5249	1352	0.0	1352	0.442
>pathogens_Gpal_scaffold_1630	10195	0.187	8289	0.38
>pathogens_Gpal_scaffold_1475	13005	0.0	13005	0.459
>pathogens_Gpal_scaffold_8861	1002	0.0	1002	0.495
>pathogens_Gpal_scaffold_4429	1568	0.0	1568	0.392
>pathogens_Gpal_scaffold_4747	1469	0.0	1469	0.276
>pathogens_Gpal_scaffold_9061	704	0.0	704	0.388
>pathogens_Gpal_scaffold_2257	4969	0.0	4969	0.36
>pathogens_Gpal_scaffold_73	244639	0.0787	225395	0.359
>pathogens_Gpal_scaffold_6847	1136	0.0	1136	0.394
>pathogens_Gpal_scaffold_9183	513	0.0	513	0.442
>pathogens_Gpal_scaffold_3243	2450	0.0	2450	0.371
>pathogens_Gpal_scaffold_3891	1820	0.0	1820	0.266
>pathogens_Gpal_scaffold_2766	3354	0.0	3354	0.355
>pathogens_Gpal_scaffold_3821	1877	0.0	1877	0.25
>pathogens_Gpal_scaffold_1357	16061	0.364	10222	0.248
>pathogens_Gpal_scaffold_1599	10643	0.508	5233	0.438
>pathogens_Gpal_scaffold_2542	3888	0.0653	3634	0.396
>pathogens_Gpal_scaffold_6336	1196	0.0	1196	0.333
>pathogens_Gpal_scaffold_525	71063	0.166	59284	0.413
>pathogens_Gpal_scaffold_3582	2074	0.0	2074	0.259
>pathogens_Gpal_scaffold_3460	2195	0.0	2195	0.433
>pathogens_Gpal_scaffold_6894	1139	0.0	1139	0.255
>pathogens_Gpal_scaffold_8718	1011	0.0	1011	0.379
>pathogens_Gpal_scaffold_524	71397	0.405	42512	0.271
>pathogens_Gpal_scaffold_3112	2641	0.0	2641	0.281
>pathogens_Gpal_scaffold_2350	4526	0.0	4526	0.31
>pathogens_Gpal_scaffold_935	32101	0.435	18147	0.377
>pathogens_Gpal_scaffold_6238	1206	0.0	1206	0.246
>pathogens_Gpal_scaffold_34	319920	0.17	265404	0.404
>pathogens_Gpal_scaffold_4384	1586	0.0	1586	0.359
>pathogens_Gpal_scaffold_3687	1974	0.0	1974	0.381
>pathogens_Gpal_scaffold_1292	17760	0.876	2197	0.432
>pathogens_Gpal_scaffold_2055	6460	0.0	6460	0.456
>pathogens_Gpal_scaffold_9008	800	0.0	800	0.259
>pathogens_Gpal_scaffold_2645	3605	0.0	3605	0.368
>pathogens_Gpal_scaffold_182	165544	0.108	147591	0.36
>pathogens_Gpal_scaffold_4751	1464	0.0	1464	0.397
>pathogens_Gpal_scaffold_6684	1162	0.0	1162	0.371
>pathogens_Gpal_scaffold_3696	1968	0.0	1968	0.459
>pathogens_Gpal_scaffold_3287	2390	0.000418	2389	0.377
>pathogens_Gpal_scaffold_5442	1317	0.0	1317	0.412
>pathogens_Gpal_scaffold_6658	1163	0.0	1163	0.377
>pathogens_Gpal_scaffold_710	48059	0.153	40702	0.252
>pathogens_Gpal_scaffold_7626	1089	0.0	1089	0.402
>pathogens_Gpal_scaffold_2646	3604	0.000277	3603	0.377
>pathogens_Gpal_scaffold_6726	1156	0.00865	1146	0.538
>pathogens_Gpal_scaffold_1407	14833	0.715	4233	0.366
>pathogens_Gpal_scaffold_2672	3545	0.0	3545	0.386
>pathogens_Gpal_scaffold_6955	1134	0.0	1134	0.298
>pathogens_Gpal_scaffold_4899	1433	0.0	1433	0.237
>pathogens_Gpal_scaffold_1381	15381	0.69	4769	0.337
>pathogens_Gpal_scaffold_5371	1331	0.0	1331	0.373
>pathogens_Gpal_scaffold_3545	2107	0.0	2107	0.28
>pathogens_Gpal_scaffold_8221	1038	0.0	1038	0.411
>pathogens_Gpal_scaffold_5198	1363	0.0	1363	0.26
>pathogens_Gpal_scaffold_8900	1000	0.0	1000	0.484
>pathogens_Gpal_scaffold_3577	2076	0.0	2076	0.408
>pathogens_Gpal_scaffold_579	62606	0.258	46423	0.397
>pathogens_Gpal_scaffold_2755	3395	0.013	3351	0.254
>pathogens_Gpal_scaffold_5243	1352	0.0	1352	0.331
>pathogens_Gpal_scaffold_232	140465	0.197	112769	0.352
>pathogens_Gpal_scaffold_7397	1099	0.0	1099	0.379
>pathogens_Gpal_scaffold_6654	1159	0.00259	1156	0.404
>pathogens_Gpal_scaffold_1067	25198	0.643	9004	0.356
>pathogens_Gpal_scaffold_1036	26470	0.0335	25583	0.452
>pathogens_Gpal_scaffold_8133	1045	0.0211	1023	0.249
>pathogens_Gpal_scaffold_5611	1289	0.0	1289	0.358
>pathogens_Gpal_scaffold_5459	1314	0.0	1314	0.373
>pathogens_Gpal_scaffold_104	218019	0.147	185900	0.289
>pathogens_Gpal_scaffold_1831	8341	0.429	4764	0.35
>pathogens_Gpal_scaffold_755	43931	0.143	37654	0.411
>pathogens_Gpal_scaffold_168	170107	0.18	139484	0.38
>pathogens_Gpal_scaffold_8398	1029	0.0	1029	0.395
>pathogens_Gpal_scaffold_5404	1324	0.00151	1322	0.381
>pathogens_Gpal_scaffold_5163	1373	0.0	1373	0.407
>pathogens_Gpal_scaffold_1562	11071	0.0424	10602	0.515
>pathogens_Gpal_scaffold_7824	1067	0.0	1067	0.384
>pathogens_Gpal_scaffold_5487	1308	0.0	1308	0.341
>pathogens_Gpal_scaffold_7749	1079	0.0	1079	0.322
>pathogens_Gpal_scaffold_7177	1116	0.0	1116	0.414
>pathogens_Gpal_scaffold_496	75429	0.037	72635	0.399
>pathogens_Gpal_scaffold_7856	1064	0.0	1064	0.473
>pathogens_Gpal_scaffold_4504	1541	0.0	1541	0.304
>pathogens_Gpal_scaffold_2019	6819	0.0	6819	0.295
>pathogens_Gpal_scaffold_9006	803	0.0	803	0.38
>pathogens_Gpal_scaffold_4629	1509	0.0	1509	0.341
>pathogens_Gpal_scaffold_8553	1016	0.0	1016	0.261
>pathogens_Gpal_scaffold_6632	1166	0.0	1166	0.473
>pathogens_Gpal_scaffold_956	31056	0.0506	29486	0.322
>pathogens_Gpal_scaffold_561	65902	0.16	55374	0.429
>pathogens_Gpal_scaffold_7266	1107	0.0	1107	0.265
>pathogens_Gpal_scaffold_7369	1097	0.0	1097	0.381
>pathogens_Gpal_scaffold_312	118490	0.149	100891	0.351
>pathogens_Gpal_scaffold_8961	887	0.0	887	0.424
>pathogens_Gpal_scaffold_8992	833	0.012	823	0.388
>pathogens_Gpal_scaffold_7429	1094	0.0	1094	0.235
>pathogens_Gpal_scaffold_1676	9653	0.489	4934	0.368
>pathogens_Gpal_scaffold_27	339600	0.131	295059	0.392
>pathogens_Gpal_scaffold_5028	1403	0.0	1403	0.252
>pathogens_Gpal_scaffold_4363	1589	0.0	1589	0.386
>pathogens_Gpal_scaffold_3716	1951	0.0	1951	0.222
>pathogens_Gpal_scaffold_2615	3668	0.0	3668	0.369
>pathogens_Gpal_scaffold_8584	1022	0.0166	1005	0.375
>pathogens_Gpal_scaffold_2326	4625	0.248	3476	0.325
>pathogens_Gpal_scaffold_4372	1587	0.0	1587	0.275
>pathogens_Gpal_scaffold_2186	5360	0.283	3845	0.385
>pathogens_Gpal_scaffold_9019	773	0.0	773	0.291
>pathogens_Gpal_scaffold_6581	1173	0.0	1173	0.379
>pathogens_Gpal_scaffold_8753	1007	0.000993	1006	0.569
>pathogens_Gpal_scaffold_5276	1347	0.0	1347	0.42
>pathogens_Gpal_scaffold_4537	1536	0.0	1536	0.436
>pathogens_Gpal_scaffold_8845	1003	0.0	1003	0.376
>pathogens_Gpal_scaffold_3523	2126	0.0	2126	0.248
>pathogens_Gpal_scaffold_870	36105	0.731	9720	0.369
>pathogens_Gpal_scaffold_435	86457	0.28	62235	0.274
>pathogens_Gpal_scaffold_6984	1131	0.00177	1129	0.404
>pathogens_Gpal_scaffold_4402	1575	0.0	1575	0.373
>pathogens_Gpal_scaffold_1008	27750	0.449	15298	0.255
>pathogens_Gpal_scaffold_6911	1137	0.0	1137	0.41
>pathogens_Gpal_scaffold_9012	792	0.0	792	0.372
>pathogens_Gpal_scaffold_288	123389	0.431	70179	0.362
>pathogens_Gpal_scaffold_2829	3213	0.000622	3211	0.334
>pathogens_Gpal_scaffold_6956	1131	0.0	1131	0.414
>pathogens_Gpal_scaffold_6426	1186	0.00337	1182	0.425
>pathogens_Gpal_scaffold_3116	2634	0.0	2634	0.241
>pathogens_Gpal_scaffold_8172	1040	0.0	1040	0.263
>pathogens_Gpal_scaffold_364	103588	0.212	81653	0.385
>pathogens_Gpal_scaffold_5218	1358	0.0	1358	0.278
>pathogens_Gpal_scaffold_4995	1403	0.0	1403	0.387
>pathogens_Gpal_scaffold_2218	5156	0.0	5156	0.236
>pathogens_Gpal_scaffold_197	159284	0.108	142034	0.399
>pathogens_Gpal_scaffold_798	41166	0.15	34999	0.453
>pathogens_Gpal_scaffold_743	44806	0.0226	43793	0.335
>pathogens_Gpal_scaffold_1587	10703	9.34e-05	10702	0.323
>pathogens_Gpal_scaffold_683	50323	0.0138	49630	0.446
>pathogens_Gpal_scaffold_4113	1708	0.0	1708	0.351
>pathogens_Gpal_scaffold_2751	3402	0.0	3402	0.323
>pathogens_Gpal_scaffold_6390	1190	0.00168	1188	0.312
>pathogens_Gpal_scaffold_3216	2490	0.0	2490	0.44
>pathogens_Gpal_scaffold_5436	1316	0.0	1316	0.258
>pathogens_Gpal_scaffold_1869	8052	0.631	2974	0.399
>pathogens_Gpal_scaffold_8813	1005	0.0	1005	0.346
>pathogens_Gpal_scaffold_7186	1114	0.0	1114	0.324
>pathogens_Gpal_scaffold_3764	1901	0.0	1901	0.417
>pathogens_Gpal_scaffold_1900	7876	0.627	2937	0.398
>pathogens_Gpal_scaffold_9166	532	0.0	532	0.297
>pathogens_Gpal_scaffold_1569	10975	0.258	8146	0.435
>pathogens_Gpal_scaffold_8706	1011	0.0267	984	0.203
>pathogens_Gpal_scaffold_3082	2701	0.00037	2700	0.32
>pathogens_Gpal_scaffold_9176	525	0.0	525	0.312
>pathogens_Gpal_scaffold_8263	1036	0.00869	1027	0.355
>pathogens_Gpal_scaffold_5589	1296	0.0	1296	0.256
>pathogens_Gpal_scaffold_9017	777	0.0283	755	0.381
>pathogens_Gpal_scaffold_4740	1471	0.0	1471	0.388
>pathogens_Gpal_scaffold_3802	1886	0.0	1886	0.328
>pathogens_Gpal_scaffold_7919	1060	0.0	1060	0.358
>pathogens_Gpal_scaffold_5901	1248	0.0	1248	0.368
>pathogens_Gpal_scaffold_8966	888	0.0	888	0.34
>pathogens_Gpal_scaffold_8367	1031	0.0	1031	0.364
>pathogens_Gpal_scaffold_4957	1420	0.0	1420	0.323
>pathogens_Gpal_scaffold_4093	1722	0.0	1722	0.356
>pathogens_Gpal_scaffold_791	41935	0.35	27256	0.398
>pathogens_Gpal_scaffold_8626	1016	0.0148	1001	0.413
>pathogens_Gpal_scaffold_7420	1097	0.0	1097	0.242
>pathogens_Gpal_scaffold_4616	1513	0.0	1513	0.233
>pathogens_Gpal_scaffold_1421	14526	0.0669	13554	0.376
>pathogens_Gpal_scaffold_212	150354	0.116	132984	0.37
>pathogens_Gpal_scaffold_6211	1213	0.000824	1212	0.416
>pathogens_Gpal_scaffold_5635	1288	0.0	1288	0.377
>pathogens_Gpal_scaffold_1428	14319	0.0	14319	0.425
>pathogens_Gpal_scaffold_1886	7977	0.791	1670	0.463
>pathogens_Gpal_scaffold_2178	5406	0.0	5406	0.437
>pathogens_Gpal_scaffold_7774	1076	0.0	1076	0.403
>pathogens_Gpal_scaffold_1263	18402	0.602	7333	0.46
>pathogens_Gpal_scaffold_3326	2339	0.0115	2312	0.259
>pathogens_Gpal_scaffold_5580	1297	0.0	1297	0.355
>pathogens_Gpal_scaffold_609	59029	0.0648	55203	0.368
>pathogens_Gpal_scaffold_4729	1476	0.0	1476	0.455
>pathogens_Gpal_scaffold_5875	1257	0.0	1257	0.423
>pathogens_Gpal_scaffold_3948	1783	0.0	1783	0.427
>pathogens_Gpal_scaffold_650	53507	0.0	53507	0.39
>pathogens_Gpal_scaffold_6131	1220	0.0	1220	0.458
>pathogens_Gpal_scaffold_5314	1341	0.0	1341	0.233
>pathogens_Gpal_scaffold_8837	1002	0.0	1002	0.416
>pathogens_Gpal_scaffold_5205	1361	0.0	1361	0.337
>pathogens_Gpal_scaffold_1607	10479	0.355	6764	0.359
>pathogens_Gpal_scaffold_7220	1107	0.0	1107	0.329
>pathogens_Gpal_scaffold_5181	1368	0.0	1368	0.346
>pathogens_Gpal_scaffold_5088	1383	0.0	1383	0.299
>pathogens_Gpal_scaffold_118	205696	0.203	164011	0.402
>pathogens_Gpal_scaffold_6535	1176	0.0	1176	0.241
>pathogens_Gpal_scaffold_4021	1734	0.0	1734	0.293
>pathogens_Gpal_scaffold_5980	1241	0.0	1241	0.408
>pathogens_Gpal_scaffold_2749	3405	0.224	2642	0.441
>pathogens_Gpal_scaffold_8075	1049	0.0	1049	0.348
>pathogens_Gpal_scaffold_477	78703	0.396	47533	0.315
>pathogens_Gpal_scaffold_3876	1833	0.0	1833	0.376
>pathogens_Gpal_scaffold_3613	2038	0.0	2038	0.399
>pathogens_Gpal_scaffold_5132	1375	0.0	1375	0.42
>pathogens_Gpal_scaffold_4217	1653	0.0	1653	0.357
>pathogens_Gpal_scaffold_6557	1174	0.0	1174	0.388
>pathogens_Gpal_scaffold_2213	5210	0.000192	5209	0.26
>pathogens_Gpal_scaffold_5239	1355	0.0	1355	0.382
>pathogens_Gpal_scaffold_3809	1884	0.0	1884	0.485
>pathogens_Gpal_scaffold_2909	3044	0.0	3044	0.242
>pathogens_Gpal_scaffold_8665	1004	0.0	1004	0.388
>pathogens_Gpal_scaffold_7082	1122	0.0	1122	0.242
>pathogens_Gpal_scaffold_3790	1894	0.0	1894	0.28
>pathogens_Gpal_scaffold_2441	4160	0.219	3250	0.437
>pathogens_Gpal_scaffold_7256	1108	0.000903	1107	0.395
>pathogens_Gpal_scaffold_6042	1233	0.0	1233	0.3
>pathogens_Gpal_scaffold_1414	14663	0.741	3799	0.386
>pathogens_Gpal_scaffold_5416	1323	0.0	1323	0.429
>pathogens_Gpal_scaffold_5055	1393	0.0244	1359	0.356
>pathogens_Gpal_scaffold_7208	1111	0.0	1111	0.482
>pathogens_Gpal_scaffold_4175	1675	0.0203	1641	0.327
>pathogens_Gpal_scaffold_1177	20835	0.176	17162	0.347
>pathogens_Gpal_scaffold_343	109515	0.203	87335	0.359
>pathogens_Gpal_scaffold_7090	1122	0.0	1122	0.338
>pathogens_Gpal_scaffold_3063	2723	0.0	2723	0.424
>pathogens_Gpal_scaffold_126	201836	0.108	180066	0.374
>pathogens_Gpal_scaffold_1648	9978	0.15	8480	0.464
>pathogens_Gpal_scaffold_5283	1346	0.00446	1340	0.432
>pathogens_Gpal_scaffold_7551	1086	0.0	1086	0.486
>pathogens_Gpal_scaffold_6472	1183	0.00169	1181	0.473
>pathogens_Gpal_scaffold_8491	1024	0.0	1024	0.22
>pathogens_Gpal_scaffold_7136	1118	0.0	1118	0.281
>pathogens_Gpal_scaffold_5700	1277	0.0	1277	0.393
>pathogens_Gpal_scaffold_8294	1034	0.0	1034	0.453
>pathogens_Gpal_scaffold_7640	1081	0.0	1081	0.28
>pathogens_Gpal_scaffold_839	37963	0.121	33387	0.366
>pathogens_Gpal_scaffold_6152	1213	0.0	1213	0.408
>pathogens_Gpal_scaffold_1486	12686	0.536	5889	0.328
>pathogens_Gpal_scaffold_4727	1476	0.0	1476	0.409
>pathogens_Gpal_scaffold_6204	1211	0.0	1211	0.431
>pathogens_Gpal_scaffold_7117	1120	0.0	1120	0.413
>pathogens_Gpal_scaffold_2606	3689	0.0	3689	0.28
>pathogens_Gpal_scaffold_349	107855	0.164	90144	0.372
>pathogens_Gpal_scaffold_428	89068	0.155	75252	0.348
>pathogens_Gpal_scaffold_4308	1609	0.0	1609	0.34
>pathogens_Gpal_scaffold_1533	11670	0.0	11670	0.421
>pathogens_Gpal_scaffold_4111	1705	0.0	1705	0.259
>pathogens_Gpal_scaffold_4721	1476	0.0	1476	0.352
>pathogens_Gpal_scaffold_8270	1036	0.0029	1033	0.372
>pathogens_Gpal_scaffold_1133	22501	0.0	22501	0.384
>pathogens_Gpal_scaffold_267	128913	0.369	81302	0.392
>pathogens_Gpal_scaffold_71	254190	0.146	217142	0.43
>pathogens_Gpal_scaffold_1784	8586	0.0	8586	0.413
>pathogens_Gpal_scaffold_8633	1016	0.0	1016	0.315
>pathogens_Gpal_scaffold_6133	1219	0.00164	1217	0.425
>pathogens_Gpal_scaffold_282	124285	0.131	107966	0.267
>pathogens_Gpal_scaffold_5156	1371	0.0	1371	0.347
>pathogens_Gpal_scaffold_3726	1942	0.0	1942	0.292
>pathogens_Gpal_scaffold_8532	1023	0.0	1023	0.457
>pathogens_Gpal_scaffold_1597	10665	0.0	10665	0.397
>pathogens_Gpal_scaffold_1395	15094	0.44	8450	0.388
>pathogens_Gpal_scaffold_4904	1428	0.0	1428	0.23
>pathogens_Gpal_scaffold_4709	1484	0.0	1484	0.322
>pathogens_Gpal_scaffold_7071	1133	0.0	1133	0.293
>pathogens_Gpal_scaffold_3686	1970	0.0	1970	0.263
>pathogens_Gpal_scaffold_2618	3658	0.0	3658	0.217
>pathogens_Gpal_scaffold_3250	2434	0.0	2434	0.344
>pathogens_Gpal_scaffold_1370	15720	0.277	11361	0.431
>pathogens_Gpal_scaffold_8016	1052	0.0	1052	0.32
>pathogens_Gpal_scaffold_5515	1306	0.0023	1303	0.553
>pathogens_Gpal_scaffold_5962	1244	0.0	1244	0.379
>pathogens_Gpal_scaffold_1235	18905	0.624	7100	0.273
>pathogens_Gpal_scaffold_634	55762	0.152	47297	0.437
>pathogens_Gpal_scaffold_9196	499	0.0	499	0.347
>pathogens_Gpal_scaffold_1810	8457	0.558	3736	0.498
>pathogens_Gpal_scaffold_1460	13269	0.0292	12882	0.246
>pathogens_Gpal_scaffold_5928	1246	0.0	1246	0.372
>pathogens_Gpal_scaffold_9162	541	0.0	541	0.41
>pathogens_Gpal_scaffold_8769	1007	0.0	1007	0.218
>pathogens_Gpal_scaffold_8907	994	0.0191	975	0.44
>pathogens_Gpal_scaffold_4043	1741	0.0	1741	0.235
>pathogens_Gpal_scaffold_4778	1465	0.0	1465	0.426
>pathogens_Gpal_scaffold_7837	1064	0.0	1064	0.335
>pathogens_Gpal_scaffold_7041	1126	0.0133	1111	0.533
>pathogens_Gpal_scaffold_7895	1061	0.0	1061	0.321
>pathogens_Gpal_scaffold_5100	1375	0.0218	1345	0.397
>pathogens_Gpal_scaffold_563	65884	0.108	58774	0.334
>pathogens_Gpal_scaffold_5828	1263	0.0	1263	0.406
>pathogens_Gpal_scaffold_712	47835	0.19	38764	0.398
>pathogens_Gpal_scaffold_3307	2359	0.0	2359	0.287
>pathogens_Gpal_scaffold_9186	511	0.0	511	0.247
>pathogens_Gpal_scaffold_3001	2856	0.0	2856	0.391
>pathogens_Gpal_scaffold_262	130191	0.133	112844	0.386
>pathogens_Gpal_scaffold_237	139887	0.234	107108	0.328
>pathogens_Gpal_scaffold_133	196828	0.141	169053	0.361
>pathogens_Gpal_scaffold_6576	1172	0.0	1172	0.5
>pathogens_Gpal_scaffold_644	54610	0.405	32513	0.393
>pathogens_Gpal_scaffold_8655	1015	0.0	1015	0.406
>pathogens_Gpal_scaffold_7100	1122	0.00891	1112	0.414
>pathogens_Gpal_scaffold_4248	1641	0.0	1641	0.27
>pathogens_Gpal_scaffold_2673	3542	0.0	3542	0.434
>pathogens_Gpal_scaffold_6754	1153	0.0	1153	0.496
>pathogens_Gpal_scaffold_7178	1114	0.0171	1095	0.361
>pathogens_Gpal_scaffold_1832	8331	0.706	2452	0.382
>pathogens_Gpal_scaffold_532	70204	0.249	52713	0.411
>pathogens_Gpal_scaffold_819	39777	0.24	30235	0.416
>pathogens_Gpal_scaffold_8269	1037	0.0	1037	0.39
>pathogens_Gpal_scaffold_577	63187	0.0269	61487	0.38
